"date","portid","portname","country","ISO3","portcalls_container","portcalls_dry_bulk","portcalls_general_cargo","portcalls_roro","portcalls_tanker","portcalls_cargo","portcalls","import_container","import_dry_bulk","import_general_cargo","import_roro","import_tanker","import_cargo","import","export_container","export_dry_bulk","export_general_cargo","export_roro","export_tanker","export_cargo","export"
"2022-05-25","port102","Balikpapan","Indonesia","IDN","1","2","1","0","6","4","10","1336","0","962","0","3049","2298","5348","278","36906","1085","0","53032","38269","91302"
"2022-05-26","port102","Balikpapan","Indonesia","IDN","1","1","1","0","3","3","6","1336","0","0","0","37175","1336","38511","278","45159","0","0","7092","45437","52530"
"2022-05-27","port102","Balikpapan","Indonesia","IDN","1","0","0","1","6","2","8","1466","0","0","0","3049","1466","4516","0","0","0","0","56394","0","56394"
"2022-05-28","port102","Balikpapan","Indonesia","IDN","1","0","2","0","2","3","5","1336","0","0","0","1240","1336","2576","278","0","0","0","116","278","394"
"2022-05-29","port102","Balikpapan","Indonesia","IDN","2","2","0","0","4","4","8","2672","0","0","0","3624","2672","6296","556","55090","0","0","32136","55646","87783"
"2022-05-30","port102","Balikpapan","Indonesia","IDN","0","2","0","1","3","3","6","0","23794","0","593","42880","24388","67269","0","31611","0","0","9219","31611","40831"
"2022-05-31","port102","Balikpapan","Indonesia","IDN","0","2","2","0","8","4","12","0","0","962","0","9764","962","10727","0","151067","1254","0","22556","152322","174879"
"2022-06-01","port102","Balikpapan","Indonesia","IDN","2","1","2","1","6","6","12","1238","0","208","584","628","2032","2661","206","28463","6905","115","36457","35690","72148"
"2022-06-02","port102","Balikpapan","Indonesia","IDN","1","2","1","0","6","4","10","616","0","962","0","5439","1578","7017","0","138210","1085","0","108375","139295","247670"
"2022-06-03","port102","Balikpapan","Indonesia","IDN","2","1","1","0","4","4","8","2256","0","2100","0","6245","4356","10602","0","70921","0","0","19224","70921","90145"
"2022-06-04","port102","Balikpapan","Indonesia","IDN","1","2","1","0","5","4","9","1031","0","0","0","22995","1031","24027","0","80236","0","0","31189","80236","111426"
"2022-06-05","port102","Balikpapan","Indonesia","IDN","0","1","1","1","4","3","7","0","0","3762","0","2594","3762","6357","0","66984","0","0","1268","66984","68253"
"2022-06-06","port102","Balikpapan","Indonesia","IDN","1","1","3","0","6","5","11","1336","0","962","0","6099","2298","8398","278","31476","6186","0","54193","37940","92133"
"2022-06-07","port102","Balikpapan","Indonesia","IDN","0","0","3","0","3","3","6","0","0","3026","0","3049","3026","6076","0","0","1085","0","7183","1085","8268"
"2022-06-08","port102","Balikpapan","Indonesia","IDN","0","0","2","0","4","2","6","0","0","962","0","5349","962","6311","0","0","1085","0","53402","1085","54487"
"2022-06-09","port102","Balikpapan","Indonesia","IDN","1","1","0","0","5","2","7","2088","0","0","0","1325","2088","3413","0","11460","0","0","68129","11460","79589"
"2022-06-10","port102","Balikpapan","Indonesia","IDN","0","3","0","0","9","3","12","0","3733","0","0","6914","3733","10648","0","78929","0","0","115571","78929","194500"
"2022-06-11","port102","Balikpapan","Indonesia","IDN","0","1","0","0","5","1","6","0","0","0","0","4307","0","4307","0","79012","0","0","22888","79012","101901"
"2022-06-12","port102","Balikpapan","Indonesia","IDN","1","1","2","0","4","4","8","1336","0","1924","0","6099","3260","9360","278","78574","2170","0","26639","81022","107662"
"2022-06-13","port102","Balikpapan","Indonesia","IDN","2","2","1","1","3","6","9","1744","0","962","1266","3049","3972","7022","0","104534","1085","0","52006","105619","157625"
"2022-06-14","port102","Balikpapan","Indonesia","IDN","2","1","1","0","3","4","7","1449","0","485","0","3049","1934","4984","0","45333","0","0","22294","45333","67628"
"2022-06-15","port102","Balikpapan","Indonesia","IDN","1","2","0","0","5","3","8","1226","0","0","0","19945","1226","21171","0","63924","0","0","50864","63924","114788"
"2022-06-16","port102","Balikpapan","Indonesia","IDN","2","0","0","2","2","4","6","1753","0","0","584","17575","2337","19912","278","0","0","115","13632","393","14025"
"2022-06-17","port102","Balikpapan","Indonesia","IDN","1","0","2","0","4","3","7","1584","0","962","0","615","2546","3162","0","0","1085","0","2501","1085","3586"
"2022-06-18","port102","Balikpapan","Indonesia","IDN","0","2","2","0","4","4","8","0","0","962","0","0","962","962","0","89019","1329","0","38915","90349","129265"
"2022-06-19","port102","Balikpapan","Indonesia","IDN","0","1","1","0","10","2","12","0","417","0","0","11935","417","12352","0","152","0","0","65905","152","66058"
"2022-06-20","port102","Balikpapan","Indonesia","IDN","0","1","1","1","6","3","9","0","0","619","593","3864","1213","5078","0","34481","0","0","71814","34481","106296"
"2022-06-21","port102","Balikpapan","Indonesia","IDN","0","0","0","1","4","1","5","0","0","0","1022","3049","1022","4072","0","0","0","0","78934","0","78934"
"2022-06-22","port102","Balikpapan","Indonesia","IDN","1","2","1","0","4","4","8","1336","6677","962","0","6099","8975","15075","278","152","1085","0","34931","1515","36447"
"2022-06-23","port102","Balikpapan","Indonesia","IDN","0","2","2","0","5","4","9","0","0","0","0","6099","0","6099","0","106924","8827","0","42064","115752","157816"
"2022-06-24","port102","Balikpapan","Indonesia","IDN","0","1","1","0","4","2","6","0","0","1442","0","6475","1442","7917","0","31476","0","0","6636","31476","38113"
"2022-06-25","port102","Balikpapan","Indonesia","IDN","2","2","1","0","5","5","10","3325","0","962","0","1325","4288","5613","0","73861","1085","0","86726","74946","161673"
"2022-06-26","port102","Balikpapan","Indonesia","IDN","0","1","3","0","5","4","9","0","0","1877","0","7648","1877","9526","0","13961","1085","0","28382","15046","43429"
"2022-06-27","port102","Balikpapan","Indonesia","IDN","1","1","0","1","5","3","8","897","0","0","0","28958","897","29856","0","72104","0","0","16055","72104","88159"
"2022-06-28","port102","Balikpapan","Indonesia","IDN","1","1","1","0","11","3","14","1447","54422","0","0","12264","55870","68134","0","0","0","0","68378","0","68378"
"2022-06-29","port102","Balikpapan","Indonesia","IDN","2","2","0","1","5","5","10","1961","0","0","584","2928","2545","5474","278","79732","0","115","79117","80125","159243"
